filename	first_sentence	second_sentence	label
1-guideline.txt	d.    For non-remote card-based payment transactions, ‘domestic payment                  transactions’ refer to payment transactions where the payer’s payment service                  provider (issuer), the payee’s payment service provider (acquirer) and the POS or                  ATM used are located in the same Member State. If the payer’s payment service                  provider and the payee’s payment service provider are in different Member States                  or the payer’s payment service provider (issuer) is located in a Member State                  different from that of the POS or ATM, the transaction is a ‘cross-border payment                  transaction within the EEA’.	e.    ‘Cross-border payment transactions outside the EEA’ refer to payment transactions                  initiated by a payer, or by or through a payee, where either the payer’s or the                  payee’s payment service provider is located outside the EEA while the other is                  located within the EEA.	1
1-guideline.txt	e.    ‘Cross-border payment transactions outside the EEA’ refer to payment transactions                  initiated by a payer, or by or through a payee, where either the payer’s or the                  payee’s payment service provider is located outside the EEA while the other is                  located within the EEA.	f.    ‘Total fraudulent payment transactions’ refer to all the transactions mentioned in                  Guideline 1.1, regardless of whether the amount of the fraudulent payment                  transaction has been recovered.	1
1-guideline.txt	f.    ‘Total fraudulent payment transactions’ refer to all the transactions mentioned in                  Guideline 1.1, regardless of whether the amount of the fraudulent payment                  transaction has been recovered.	g.    ‘Modification of a payment order by the fraudster’ is a type of unauthorised                  transaction as defined in Guideline 1.1(a) and refers to a situation where the                  fraudster intercepts and modifies a legitimate payment order at some point during                  the electronic communication between the payer’s device and the payment service                  provider (for instance through malware or man-in-the middle attacks) or modifies                  the payment instruction in the payment service provider’s system before the                  payment order is cleared and settled.	1
1-guideline.txt	g.    ‘Modification of a payment order by the fraudster’ is a type of unauthorised                  transaction as defined in Guideline 1.1(a) and refers to a situation where the                  fraudster intercepts and modifies a legitimate payment order at some point during                  the electronic communication between the payer’s device and the payment service                  provider (for instance through malware or man-in-the middle attacks) or modifies                  the payment instruction in the payment service provider’s system before the                  payment order is cleared and settled.	h.    ‘Issuance of a payment order by the fraudster’ is a type of unauthorised transaction                  as defined in Guideline 1.1(a) and refers to a situation where a fake payment order                  is issued by the fraudster after having obtained the payer’s/payee's sensitive                  payment data through fraudulent means.	1
10-guideline.txt	h.    ‘Issuance of a payment order by the fraudster’ is a type of unauthorised transaction                  as defined in Guideline 1.1(a) and refers to a situation where a fake payment order                  is issued by the fraudster after having obtained the payer’s/payee's sensitive                  payment data through fraudulent means.	   18.Furthermore, in line with Article 79 of Directive 2013/36/EU, competent authorities should       ensure, inter alia, that:	0
10-guideline.txt	   18.Furthermore, in line with Article 79 of Directive 2013/36/EU, competent authorities should       ensure, inter alia, that:	    •        credit institutions have internal methodologies in place to assess the credit risk of their              exposures on an individual and on a portfolio basis,	1
10-guideline.txt	    •        the ongoing administration and monitoring of the various credit risk-bearing portfolios              are operated through effective systems, including the identification and management              of problem credits, as well as the setting aside of adequate value adjustments and              provisions.	      13.Furthermore, competent authorities may identify credit institutions other than those          covered in paragraph 11 that should also apply sections 4 and 5. Competent authorities          should require the application of these sections if they identify signs of deteriorating asset          quality. Competent authorities should consider the following elements and their interactions          when assessing the applicability of sections 4 and 5:	0
10-guideline.txt	      13.Furthermore, competent authorities may identify credit institutions other than those          covered in paragraph 11 that should also apply sections 4 and 5. Competent authorities          should require the application of these sections if they identify signs of deteriorating asset          quality. Competent authorities should consider the following elements and their interactions          when assessing the applicability of sections 4 and 5:	       a) increased inflows of NPEs;	1
10-guideline.txt	       a) increased inflows of NPEs;	       b) a high or increased level of FBEs;	1
10-guideline.txt	       b) a high or increased level of FBEs;	       c) a high or increased level of foreclosed assets;	1
10-guideline.txt	       c) a high or increased level of foreclosed assets;	       d) low coverage ratios;	1
10-guideline.txt	       d) low coverage ratios;	       e) breached early warning indicators;	1
10-guideline.txt	       e) breached early warning indicators;	       f)   an elevated Texas ratio;	1
10-guideline.txt	       f)   an elevated Texas ratio;	       g) the quality and appropriateness of workout activity.	1
10-guideline.txt	       g) the quality and appropriateness of workout activity.	      14.All credit institutions should apply sections 6 to 9.	0
10-guideline.txt	      14.All credit institutions should apply sections 6 to 9.	   25.The following steps should form the core building blocks of the development and       implementation of the NPE strategy:	1
10-guideline.txt	   25.The following steps should form the core building blocks of the development and       implementation of the NPE strategy:	    a) assessment of the operating environment and external conditions (see section 4.2);	1
10-guideline.txt	    a) assessment of the operating environment and external conditions (see section 4.2);	    b) development of the NPE strategy over short-, medium- and long-term time horizons (see        section 4.3);	1
10-guideline.txt	    b) development of the NPE strategy over short-, medium- and long-term time horizons (see        section 4.3);	    c) implementation of the operational plan (see section 4.4);	1
10-guideline.txt	    c) implementation of the operational plan (see section 4.4);	    d) fully embedding the NPE strategy into the management processes of the credit        institution, including regular review and independent monitoring (see section 4.5).	1
10-guideline.txt	    d) fully embedding the NPE strategy into the management processes of the credit        institution, including regular review and independent monitoring (see section 4.5).	4.2 Assessing the operating environment	0
10-guideline.txt	4.2 Assessing the operating environment	27.As a first phase in the formulation and execution of an appropriate NPE strategy, credit       institutions should complete an assessment of the following elements:	0
10-guideline.txt	27.As a first phase in the formulation and execution of an appropriate NPE strategy, credit       institutions should complete an assessment of the following elements:	    a) internal capabilities to effectively manage and reduce NPEs;	1
10-guideline.txt	    a) internal capabilities to effectively manage and reduce NPEs;	    b) external conditions and operating environment;	1
10-guideline.txt	    b) external conditions and operating environment;	    c) the capital implications of the NPE strategy.	1
10-guideline.txt	    c) the capital implications of the NPE strategy.	   4.2.1          Internal capabilities/self-assessment	0
10-guideline.txt	   4.2.1          Internal capabilities/self-assessment	   28.Credit institutions should perform a comprehensive self-assessment to evaluate the actual       situation and the steps to be taken internally to address any gaps in the internal capabilities       to manage NPEs.	0
10-guideline.txt	   28.Credit institutions should perform a comprehensive self-assessment to evaluate the actual       situation and the steps to be taken internally to address any gaps in the internal capabilities       to manage NPEs.	   29.Institutions should fully understand and assess:	0
10-guideline.txt	   29.Institutions should fully understand and assess:	    a) The magnitude and drivers of their NPEs:	1
10-guideline.txt	    a) The magnitude and drivers of their NPEs:	            i.    the size and evolution of NPE portfolios at an appropriate level of granularity, which                   requires an appropriate grouping of the exposures, as outlined in section 5.2.3;	1
10-guideline.txt	            i.    the size and evolution of NPE portfolios at an appropriate level of granularity, which                   requires an appropriate grouping of the exposures, as outlined in section 5.2.3;	           ii.    the drivers of NPE inflows and outflows, by portfolio where relevant;	1
10-guideline.txt	           ii.    the drivers of NPE inflows and outflows, by portfolio where relevant;	           iii.   other potential correlations and causations.	1
10-guideline.txt	           iii.   other potential correlations and causations.	    b) The outcomes of NPE actions taken by the credit institution in the past:	1
10-guideline.txt	    b) The outcomes of NPE actions taken by the credit institution in the past:	            i.    the types and nature of actions implemented, including forbearance activities;	1
10-guideline.txt	            i.    the types and nature of actions implemented, including forbearance activities;	            ii.   the effectiveness of those activities and related drivers.	1
10-guideline.txt	            ii.   the effectiveness of those activities and related drivers.	    c) Their operational capacities (processes, tools, data quality, IT/automation, staff/expertise,        decision-making, internal policies and any other relevant area for the implementation of        the strategy) in relation to the various steps involved in the process, including but not        limited to:	1
10-guideline.txt	    c) Their operational capacities (processes, tools, data quality, IT/automation, staff/expertise,        decision-making, internal policies and any other relevant area for the implementation of        the strategy) in relation to the various steps involved in the process, including but not        limited to:	             i.   early identification of NPEs;	1
10-guideline.txt	             i.   early identification of NPEs;	            ii.   forbearance activities;	1
10-guideline.txt	            ii.   forbearance activities;	           iii.   impairments and write-offs;	1
10-guideline.txt	           iii.   impairments and write-offs;	           iv.    collateral valuations;	1
10-guideline.txt	           iv.    collateral valuations;	            v.    recovery, legal process and foreclosure;	1
10-guideline.txt	            v.    recovery, legal process and foreclosure;	           vi.    management of foreclosed assets, where relevant;	1
10-guideline.txt	           vi.    management of foreclosed assets, where relevant;	           vii.   reporting and monitoring of NPEs and of the effectiveness of NPE workout                   solutions.	1
10-guideline.txt	           vii.   reporting and monitoring of NPEs and of the effectiveness of NPE workout                   solutions.	   30.Credit institutions should perform a comprehensive self-assessment covering at least the       items listed in paragraph 29 on an annual basis to determine strengths, significant gaps and       areas of improvement required to reach NPE reduction targets.	0
10-guideline.txt	   30.Credit institutions should perform a comprehensive self-assessment covering at least the       items listed in paragraph 29 on an annual basis to determine strengths, significant gaps and       areas of improvement required to reach NPE reduction targets.	   31.Credit institutions should report the outcome of the comprehensive self-assessment to the       institution’s management body and the competent authority.	0
10-guideline.txt	   31.Credit institutions should report the outcome of the comprehensive self-assessment to the       institution’s management body and the competent authority.	   32.Credit institutions should consider seeking expert views on their operational capabilities to       manage NPEs from the institution’s risk management and control functions or from external       sources on a periodic basis.	0
10-guideline.txt	   32.Credit institutions should consider seeking expert views on their operational capabilities to       manage NPEs from the institution’s risk management and control functions or from external       sources on a periodic basis.	   4.2.2          External conditions and operating environment	0
10-guideline.txt	   4.2.2          External conditions and operating environment	   33.Credit institutions should assess and consider the current and likely future external operating       conditions and environment when establishing the NPE strategy and associated NPE       reduction targets. The following list of external factors, where appropriate, should be taken       into account by credit institutions when setting the NPE strategy:	0
10-guideline.txt	   33.Credit institutions should assess and consider the current and likely future external operating       conditions and environment when establishing the NPE strategy and associated NPE       reduction targets. The following list of external factors, where appropriate, should be taken       into account by credit institutions when setting the NPE strategy:	    a) The macroeconomic conditions, including the dynamics of the real estate market or other        relevant sectors, taking into account sector concentrations in NPE portfolios.	1
10-guideline.txt	    a) The macroeconomic conditions, including the dynamics of the real estate market or other        relevant sectors, taking into account sector concentrations in NPE portfolios.	    b) Market expectations with regard to acceptable NPE levels and coverage, including but not        limited to the views of rating agencies and market analysts, and available research, taking        proper account also of the interests of borrowers.	1
10-guideline.txt	    b) Market expectations with regard to acceptable NPE levels and coverage, including but not        limited to the views of rating agencies and market analysts, and available research, taking        proper account also of the interests of borrowers.	       c) NPE investor demand, including trends in and the dynamics of the domestic and           international NPE markets for portfolio sales.	1
10-guideline.txt	       c) NPE investor demand, including trends in and the dynamics of the domestic and           international NPE markets for portfolio sales.	       d) The maturity of the NPE servicing industry and the availability and coverage of specialised           servicers.	1
10-guideline.txt	       d) The maturity of the NPE servicing industry and the availability and coverage of specialised           servicers.	       e) The regulatory, legal and judicial framework. Credit institutions should have a good           understanding of the legal proceedings related to NPE workout for different types of assets           and different jurisdictions. In particular, credit institutions should assess the average           duration of such proceedings, the average financial outcomes, the rankings of different           types of exposures and related implications for outcomes, the influence of the types and           rankings of collateral and guarantees on the outcomes, the impact of consumer protection           issues on legal decisions, and the average total costs associated with legal proceedings.           Legal provisions aimed at protecting consumers, in particular for residential mortgage           exposures, should also be considered by credit institutions when setting the NPE strategy.	1
10-guideline.txt	       e) The regulatory, legal and judicial framework. Credit institutions should have a good           understanding of the legal proceedings related to NPE workout for different types of assets           and different jurisdictions. In particular, credit institutions should assess the average           duration of such proceedings, the average financial outcomes, the rankings of different           types of exposures and related implications for outcomes, the influence of the types and           rankings of collateral and guarantees on the outcomes, the impact of consumer protection           issues on legal decisions, and the average total costs associated with legal proceedings.           Legal provisions aimed at protecting consumers, in particular for residential mortgage           exposures, should also be considered by credit institutions when setting the NPE strategy.	       f)   The national tax implications of impairments and NPE write-offs.	1
10-guideline.txt	       f)   The national tax implications of impairments and NPE write-offs.	      4.2.3          Capital implications of the NPE strategy	0
10-guideline.txt	      4.2.3          Capital implications of the NPE strategy	      34.Credit institutions should be able to calculate a detailed assessment of the impact of the          planned strategy from capital, risk exposure amount, profit or loss, and impairment          perspectives for each of the reduction drivers, and they should assess whether the bank has          identified a strategic process to resolve any shortfalls under different economic scenarios.          The assessment criteria, underlying assumptions and implications should be aligned with the          RAF as well as with the internal capital adequacy assessment process (ICAAP).16	0
10-guideline.txt	      34.Credit institutions should be able to calculate a detailed assessment of the impact of the          planned strategy from capital, risk exposure amount, profit or loss, and impairment          perspectives for each of the reduction drivers, and they should assess whether the bank has          identified a strategic process to resolve any shortfalls under different economic scenarios.          The assessment criteria, underlying assumptions and implications should be aligned with the          RAF as well as with the internal capital adequacy assessment process (ICAAP).16	      35.Credit institutions should include suitable actions in their capital planning to ensure that the          level of available capital will enable a sustainable reduction of NPEs on the balance sheet.	0
10-guideline.txt	      35.Credit institutions should include suitable actions in their capital planning to ensure that the          level of available capital will enable a sustainable reduction of NPEs on the balance sheet.	4.3 Development of the NPE strategy	0
10-guideline.txt	4.3 Development of the NPE strategy	36.The NPE strategy should encompass, at a minimum, time-bound quantitative NPE targets and          foreclosed assets targets, supported, where appropriate, by a corresponding comprehensive          operational plan. The development of the NPE strategy should be informed by a selfassessment process and an analysis of the strategic options for the implementation of the          NPE strategy. The NPE strategy and operational plan should be defined and approved by the          management body and reviewed at least annually.	0
10-guideline.txt	36.The NPE strategy should encompass, at a minimum, time-bound quantitative NPE targets and          foreclosed assets targets, supported, where appropriate, by a corresponding comprehensive          operational plan. The development of the NPE strategy should be informed by a selfassessment process and an analysis of the strategic options for the implementation of the          NPE strategy. The NPE strategy and operational plan should be defined and approved by the          management body and reviewed at least annually.	      4.3.1          Strategy implementation options	0
10-guideline.txt	      4.3.1          Strategy implementation options	      37.Credit institutions should consider including a combination of strategies and options in the          NPE strategy to achieve their objectives over the short, medium and long term. In order to	0
10-guideline.txt	      37.Credit institutions should consider including a combination of strategies and options in the          NPE strategy to achieve their objectives over the short, medium and long term. In order to	16   See Guidelines on ICAAP and ILAAP information collected for SREP purposes (EBA/GL/2016/10).	0
10-guideline.txt	16   See Guidelines on ICAAP and ILAAP information collected for SREP purposes (EBA/GL/2016/10).	                                                                                                      21 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	0
10-guideline.txt	                                                                                                      21 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	      37.Credit institutions should consider including a combination of strategies and options in the          NPE strategy to achieve their objectives over the short, medium and long term. In order to	0
10-guideline.txt	      37.Credit institutions should consider including a combination of strategies and options in the          NPE strategy to achieve their objectives over the short, medium and long term. In order to	          successfully operationalise the NPE strategy, credit institutions should consider at least the           following non-mutually exclusive implementation options for different portfolios and under           different conditions:	1
10-guideline.txt	          successfully operationalise the NPE strategy, credit institutions should consider at least the           following non-mutually exclusive implementation options for different portfolios and under           different conditions:	       a) Hold/forbearance strategy: suitable workout strategy and forbearance options. The hold           strategy option is strongly linked to the credit institution’s operating model, forbearance           and borrower assessment expertise, operational NPE management capabilities,           outsourcing of servicing and write-off policies.	1
10-guideline.txt	       a) Hold/forbearance strategy: suitable workout strategy and forbearance options. The hold           strategy option is strongly linked to the credit institution’s operating model, forbearance           and borrower assessment expertise, operational NPE management capabilities,           outsourcing of servicing and write-off policies.	       b) Active portfolio reductions: sales, securitisation or, in the case of NPEs that are deemed           unrecoverable, write-offs. This option is strongly linked to adequacy of impairments,           collateral valuations, quality of exposure data and investors’ demand for NPEs.	1
10-guideline.txt	       b) Active portfolio reductions: sales, securitisation or, in the case of NPEs that are deemed           unrecoverable, write-offs. This option is strongly linked to adequacy of impairments,           collateral valuations, quality of exposure data and investors’ demand for NPEs.	       c) Change of type of exposure or collateral, including foreclosure, debt to equity swapping,           debt to asset swapping or collateral substitution.	1
10-guideline.txt	       c) Change of type of exposure or collateral, including foreclosure, debt to equity swapping,           debt to asset swapping or collateral substitution.	       d) Legal options: including insolvency proceedings or out-of-court solutions.	1
10-guideline.txt	       d) Legal options: including insolvency proceedings or out-of-court solutions.	      38.Credit institutions should identify medium- and long-term strategy options for NPE          reductions that may not be achievable immediately, for example due to a lack of immediate          NPE investor demand, which might change in the medium to long term. The operational plan          may therefore need to allow for such changes and require preparations for them, for          example by enhancing the quality of NPE data in order to be ready for future investor          transactions.	0
10-guideline.txt	      38.Credit institutions should identify medium- and long-term strategy options for NPE          reductions that may not be achievable immediately, for example due to a lack of immediate          NPE investor demand, which might change in the medium to long term. The operational plan          may therefore need to allow for such changes and require preparations for them, for          example by enhancing the quality of NPE data in order to be ready for future investor          transactions.	      39.When a credit institution concludes that none of the above options will lead to a sufficient          NPE reduction in the medium to long term for certain portfolios or individual exposures, this          should be clearly reflected in a timely impairment and write-off approach.	0
10-guideline.txt	      39.When a credit institution concludes that none of the above options will lead to a sufficient          NPE reduction in the medium to long term for certain portfolios or individual exposures, this          should be clearly reflected in a timely impairment and write-off approach.	      40.Credit institutions aiming to engage in complex processes, such as NPE risk transfer and          securitisation transactions, should conduct robust risk analysis and have adequate risk          control processes in place.17	0
10-guideline.txt	      40.Credit institutions aiming to engage in complex processes, such as NPE risk transfer and          securitisation transactions, should conduct robust risk analysis and have adequate risk          control processes in place.17	      4.3.2           Targets	0
10-guideline.txt	      4.3.2           Targets	      41.Before commencing the short- to medium-term target-setting process, credit institutions          should establish a view of reasonable long-term NPE levels, both at portfolio level and at          aggregate level. Credit institutions should take into account historic or international          benchmarks in order to define reasonable long-term NPE levels.	0
10-guideline.txt	      41.Before commencing the short- to medium-term target-setting process, credit institutions          should establish a view of reasonable long-term NPE levels, both at portfolio level and at          aggregate level. Credit institutions should take into account historic or international          benchmarks in order to define reasonable long-term NPE levels.	   43.Credit institutions should establish targets as followings:	0
10-guideline.txt	   43.Credit institutions should establish targets as followings:	    a) by time horizons (short-term (indicative one year), medium-term (indicative three years)        and possibly long-term);	1
10-guideline.txt	    a) by time horizons (short-term (indicative one year), medium-term (indicative three years)        and possibly long-term);	    b) by main portfolios (e.g. retail mortgage, retail consumer, retail, small and medium-sized        enterprises (SMEs), corporate, large corporate, commercial real estate);	1
10-guideline.txt	    b) by main portfolios (e.g. retail mortgage, retail consumer, retail, small and medium-sized        enterprises (SMEs), corporate, large corporate, commercial real estate);	    c) by implementation options (e.g. cash recoveries from a hold strategy, collateral        repossessions, recoveries from legal proceedings, revenues from sales of NPEs or writeoffs ).	1
10-guideline.txt	    c) by implementation options (e.g. cash recoveries from a hold strategy, collateral        repossessions, recoveries from legal proceedings, revenues from sales of NPEs or writeoffs ).	   44.The NPE targets for credit institutions should at a minimum include a projected absolute or       relative NPE reduction, both gross and net of impairments, not only on an overall basis but       also for the main NPE portfolios. Where foreclosed assets are material, a foreclosed assets       strategy should be defined or, at least, foreclosed assets reduction targets should be included       in the NPE strategy.	0
10-guideline.txt	   44.The NPE targets for credit institutions should at a minimum include a projected absolute or       relative NPE reduction, both gross and net of impairments, not only on an overall basis but       also for the main NPE portfolios. Where foreclosed assets are material, a foreclosed assets       strategy should be defined or, at least, foreclosed assets reduction targets should be included       in the NPE strategy.	   45.The NPE targets should be aligned with the more granular operational targets. Further       monitoring indicators can be implemented as additional targets, if deemed appropriate.	0
10-guideline.txt	   45.The NPE targets should be aligned with the more granular operational targets. Further       monitoring indicators can be implemented as additional targets, if deemed appropriate.	   4.3.3          Operational plan	0
10-guideline.txt	   4.3.3          Operational plan	   46.The NPE strategy of the credit institution should be supported by an operational plan, which       should be defined, approved and reviewed by the management body. The operational plan       should clearly define how the credit institution will operationally implement its NPE strategy       over a time horizon of at least one to three years (depending on the type of operational       measures required).	0
10-guideline.txt	   46.The NPE strategy of the credit institution should be supported by an operational plan, which       should be defined, approved and reviewed by the management body. The operational plan       should clearly define how the credit institution will operationally implement its NPE strategy       over a time horizon of at least one to three years (depending on the type of operational       measures required).	   47.The NPE operational plan should contain at least:	0
10-guideline.txt	   47.The NPE operational plan should contain at least:	    a) clear time-bound objectives and goals;	1
10-guideline.txt	    a) clear time-bound objectives and goals;	    b) activities to be carried out on a portfolio basis;	1
10-guideline.txt	    b) activities to be carried out on a portfolio basis;	    c) governance arrangements and structures, including responsibilities and reporting        mechanisms for activities and outcomes;	1
10-guideline.txt	    c) governance arrangements and structures, including responsibilities and reporting        mechanisms for activities and outcomes;	    d) quality standards to ensure successful outcomes;	1
10-guideline.txt	    d) quality standards to ensure successful outcomes;	    e) staffing and resource requirements;	1
10-guideline.txt	    e) staffing and resource requirements;	    f)    required technical infrastructure and an enhancement plan;	1
10-guideline.txt	    f)    required technical infrastructure and an enhancement plan;	    g) granular and consolidated budget requirements for the implementation of the NPE        strategy;	1
10-guideline.txt	    g) granular and consolidated budget requirements for the implementation of the NPE        strategy;	    h) plans for communication with internal and external stakeholders (e.g. with regard to sales,        servicing, efficiency initiatives).	1
10-guideline.txt	    h) plans for communication with internal and external stakeholders (e.g. with regard to sales,        servicing, efficiency initiatives).	   48.The operational plan should have a specific focus on internal factors that could present       impediments to the successful delivery of the NPE strategy.	1
10-guideline.txt	   48.The operational plan should have a specific focus on internal factors that could present       impediments to the successful delivery of the NPE strategy.	4.4 Implementing the operational plan	0
10-guideline.txt	4.4 Implementing the operational plan	49.The implementation of the NPE strategy operational plan should rely on suitable policies and       procedures, clear ownership and appropriate governance structures, including escalation       procedures, and the operational plan should incorporate wide-ranging change management       measures in order to embed the NPE workout framework as a key element in the corporate       culture.	0
10-guideline.txt	49.The implementation of the NPE strategy operational plan should rely on suitable policies and       procedures, clear ownership and appropriate governance structures, including escalation       procedures, and the operational plan should incorporate wide-ranging change management       measures in order to embed the NPE workout framework as a key element in the corporate       culture.	   50.Credit institutions should report material deviations from the plan to the management body       and to the competent authority in a timely manner, with appropriate remediation actions to       be put in place.	0
10-guideline.txt	   50.Credit institutions should report material deviations from the plan to the management body       and to the competent authority in a timely manner, with appropriate remediation actions to       be put in place.	      56.The NPE strategy should be fully embedded in the risk management framework. In that          context, special attention should be paid to:	0
10-guideline.txt	      56.The NPE strategy should be fully embedded in the risk management framework. In that          context, special attention should be paid to:	       a) ICAAP: 19 all relevant components of the NPE strategy should be fully aligned with and           integrated into the ICAAP. Credit institutions should prepare quantitative and qualitative           assessments of NPE developments under base and stressed conditions including the impact           on capital planning.	1
10-guideline.txt	       a) ICAAP: 19 all relevant components of the NPE strategy should be fully aligned with and           integrated into the ICAAP. Credit institutions should prepare quantitative and qualitative           assessments of NPE developments under base and stressed conditions including the impact           on capital planning.	       b) RAF:20 RAF and NPE strategies are closely interlinked. In this regard, there should be clearly           defined RAF metrics and limits, approved by the management body, that are in alignment           with the core elements and targets forming part of the NPE strategy.	1
10-guideline.txt	       b) RAF:20 RAF and NPE strategies are closely interlinked. In this regard, there should be clearly           defined RAF metrics and limits, approved by the management body, that are in alignment           with the core elements and targets forming part of the NPE strategy.	       c) Recovery plan:21 where NPE-related indicator levels and actions form part of the recovery           plan, credit institutions should ensure that they are in alignment with the NPE strategy           targets and operational plan.	1
10-guideline.txt	       c) Recovery plan:21 where NPE-related indicator levels and actions form part of the recovery           plan, credit institutions should ensure that they are in alignment with the NPE strategy           targets and operational plan.	      57.Credit institutions should ensure a high level of monitoring and oversight by the risk          management functions in respect of the formulation and implementation of the NPE strategy          and operational plan.	0
10-guideline.txt	      57.Credit institutions should ensure a high level of monitoring and oversight by the risk          management functions in respect of the formulation and implementation of the NPE strategy          and operational plan.	18Guidelines on remuneration policies and practices related to the sale and provision of retail banking products and services (EBA/GL/2016/06). 19As defined in Article 108 of Directive 2013/36/EU of the European Parliament and of the Council of 26 June 2013 on access to the activity of credit institutions and the prudential supervision of credit institutions and investment firms (OJ L 176, 27.6.2013, p. 338).	0
10-guideline.txt	18Guidelines on remuneration policies and practices related to the sale and provision of retail banking products and services (EBA/GL/2016/06). 19As defined in Article 108 of Directive 2013/36/EU of the European Parliament and of the Council of 26 June 2013 on access to the activity of credit institutions and the prudential supervision of credit institutions and investment firms (OJ L 176, 27.6.2013, p. 338).	20   As described in the Financial Stability Board’s ‘Principles for an effective risk appetite framework’. 21As required by Directive 2014/59/EU of the European Parliament and of the Council of 15 May 2014 establishing a framework for the recovery and resolution of credit institutions and investment firms and amending Council Directive 82/891/EEC, and Directives 2001/24/EC, 2002/47/EC, 2004/25/EC, 2005/56/EC, 2007/36/EC, 2011/35/EU, 2012/30/EU and 2013/36/EU, and Regulations (EU) No 1093/2010 and (EU) No 648/2012, of the European Parliament and of the Council (OJ L 173, 12.6.2014, p. 190).	0
10-guideline.txt	20   As described in the Financial Stability Board’s ‘Principles for an effective risk appetite framework’. 21As required by Directive 2014/59/EU of the European Parliament and of the Council of 15 May 2014 establishing a framework for the recovery and resolution of credit institutions and investment firms and amending Council Directive 82/891/EEC, and Directives 2001/24/EC, 2002/47/EC, 2004/25/EC, 2005/56/EC, 2007/36/EC, 2011/35/EU, 2012/30/EU and 2013/36/EU, and Regulations (EU) No 1093/2010 and (EU) No 648/2012, of the European Parliament and of the Council (OJ L 173, 12.6.2014, p. 190).	                                                                                                                         25 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	0
10-guideline.txt	5. NPE governance and operations	58.In order for credit institutions to be able to address their NPE issues in an efficient and       sustainable manner, an appropriate governance structure and operational set-up should be       in place.	0
10-guideline.txt	58.In order for credit institutions to be able to address their NPE issues in an efficient and       sustainable manner, an appropriate governance structure and operational set-up should be       in place.	61.The overarching strategy of a credit institution and its implementation should cover the NPE       strategy and operational plan, which should therefore be set, approved and reviewed by the       management body. In particular, the management body should:	0
10-guideline.txt	61.The overarching strategy of a credit institution and its implementation should cover the NPE       strategy and operational plan, which should therefore be set, approved and reviewed by the       management body. In particular, the management body should:	    a) approve annually and regularly review the NPE strategy and operational plan in line with        the overall risk strategy;	1
10-guideline.txt	    a) approve annually and regularly review the NPE strategy and operational plan in line with        the overall risk strategy;	    b) oversee the implementation of the NPE strategy;	1
10-guideline.txt	    b) oversee the implementation of the NPE strategy;	    c) define quantitative and qualitative management objectives and incentives for NPE workout        activities;	1
10-guideline.txt	    c) define quantitative and qualitative management objectives and incentives for NPE workout        activities;	    d) monitor on a quarterly basis progress made in comparison with the targets defined in the        NPE strategy and operational plan;	1
10-guideline.txt	    d) monitor on a quarterly basis progress made in comparison with the targets defined in the        NPE strategy and operational plan;	    e) define adequate approval processes for NPE workout decisions (for large NPEs, these        should involve the approval of the management body);	1
10-guideline.txt	    e) define adequate approval processes for NPE workout decisions (for large NPEs, these        should involve the approval of the management body);	    f)   approve NPE-related policies (including those listed in Annex 4) and processes, review them          at least annually and proceed with any necessary amendments, ensuring that the policies          and processes are completely understood by the staff;	1
10-guideline.txt	    f)   approve NPE-related policies (including those listed in Annex 4) and processes, review them          at least annually and proceed with any necessary amendments, ensuring that the policies          and processes are completely understood by the staff;	    g) ensure sufficient internal controls on NPE management processes, with a special focus on        activities linked to NPE classifications, impairments, write-offs, collateral valuations and the        sustainability of forbearance solutions;	1
10-guideline.txt	    g) ensure sufficient internal controls on NPE management processes, with a special focus on        activities linked to NPE classifications, impairments, write-offs, collateral valuations and the        sustainability of forbearance solutions;	    h) have sufficient knowledge, experience and expertise with regard to the management of        NPEs.	1
10-guideline.txt	    h) have sufficient knowledge, experience and expertise with regard to the management of        NPEs.	                                                                                                    26 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	0
10-guideline.txt	                                                                                                    26 FINAL REPORT – GUIDELINES ON MANAGEMENT OF NON-PERFORMING AND FORBORNE EXPOSURES	   62.The management body and senior management should dedicate an amount of their capacity       and devote sufficient time to NPE workout-related matters in line with Article 76 of       Directive 2013/36/EU, in proportion to the risks connected to NPEs within the credit       institution. Credit institutions should establish and document clearly defined, efficient and       consistent decision-making procedures, with adequate second line of defence involvement       at all times.	0
10-guideline.txt	   62.The management body and senior management should dedicate an amount of their capacity       and devote sufficient time to NPE workout-related matters in line with Article 76 of       Directive 2013/36/EU, in proportion to the risks connected to NPEs within the credit       institution. Credit institutions should establish and document clearly defined, efficient and       consistent decision-making procedures, with adequate second line of defence involvement       at all times.	5.2 NPE operating model	0
10-guideline.txt	5.2 NPE operating model	5.2.1         NPE workout units	0
